Datum;VPE_Gesamt;Komm_VPE;Voll;Displays;Lager
2017-05-02;15448;14953;495;0;MAN
2017-05-02;17724;17719;5;0;MPS
2017-05-03;53555;52805;750;0;DPS
2017-05-03;12781;12409;372;0;MAN
2017-05-03;12454;12453;1;0;MPS
2017-05-04;83833;82362;1471;0;DPS
2017-05-04;18851;18766;85;0;MAN
2017-05-04;22269;20420;1849;0;MPS
2017-05-04;7;7;0;0;WAN
2017-05-05;66640;65884;756;0;DPS
2017-05-05;14122;14109;13;0;MAN
2017-05-05;15050;15008;42;0;MPS
2017-05-05;1;1;0;0;WAN
2017-05-06;32893;32309;584;0;DPS
2017-05-06;7250;6879;371;0;MAN
2017-05-06;8517;8228;289;0;MPS
2017-05-08;82094;81050;1044;0;DPS
2017-05-08;16914;16888;26;0;MAN
2017-05-08;17506;17506;0;0;MPS
2017-05-09;56332;55755;577;0;DPS
2017-05-09;12012;10861;1151;0;MAN
2017-05-09;12134;12134;0;0;MPS
2017-05-10;55513;54822;691;0;DPS
2017-05-10;12102;11566;536;0;MAN
2017-05-10;13189;13189;0;0;MPS
2017-05-11;66055;64865;1190;0;DPS
2017-05-11;26727;26454;273;0;MAN
2017-05-11;16910;16475;435;0;MPS
2017-05-11;5;5;0;0;WAN
2017-05-12;49642;49236;406;0;DPS
2017-05-12;12803;12651;152;0;MAN
2017-05-12;12344;12340;4;0;MPS
2017-05-13;36806;36304;502;0;DPS
2017-05-13;7537;7531;6;0;MAN
2017-05-13;8227;7778;449;0;MPS
2017-05-15;81174;80089;1085;0;DPS
2017-05-15;25298;25255;43;0;MAN
2017-05-15;22055;22034;21;0;MPS
2017-05-16;59330;58647;683;0;DPS
2017-05-16;14379;14252;127;0;MAN
2017-05-16;16210;16190;20;0;MPS
2017-05-16;3;3;0;0;WAN
2017-05-17;50159;49508;651;0;DPS
2017-05-17;11241;11148;93;0;MAN
2017-05-17;10817;10812;5;0;MPS
2017-05-17;1;1;0;0;WAN
2017-05-18;63668;63075;593;0;DPS
2017-05-18;14291;14148;143;0;MAN
2017-05-18;15223;14597;626;0;MPS
2017-05-18;2;2;0;0;WAN
2017-05-19;52583;51821;762;0;DPS
2017-05-19;10964;10943;21;0;MAN
2017-05-19;13580;11544;2036;0;MPS
2017-05-19;6;5;1;0;WAN
2017-05-20;38420;37815;605;0;DPS
2017-05-20;7798;7697;101;0;MAN
2017-05-20;7140;7102;38;0;MPS
2017-05-22;73223;72378;845;0;DPS
2017-05-22;14580;14463;117;0;MAN
2017-05-22;14948;14856;92;0;MPS
2017-05-23;59005;58188;817;0;DPS
2017-05-23;14151;11946;2205;0;MAN
2017-05-23;13610;13502;108;0;MPS
2017-05-23;25;25;0;0;WAN
2017-05-24;63929;62772;1157;0;DPS
2017-05-24;11781;11753;28;0;MAN
2017-05-24;13702;13691;11;0;MPS
2017-05-24;2;2;0;0;WAN
2017-05-25;54952;54117;835;0;DPS
2017-05-25;11483;11451;32;0;MAN
2017-05-25;12752;12752;0;0;MPS
2017-05-25;1;1;0;0;WAN
2017-05-27;60443;59353;1090;0;DPS
2017-05-27;14617;13255;1362;0;MAN
2017-05-27;15308;14737;571;0;MPS
2017-05-29;71338;70512;826;0;DPS
2017-05-29;14806;14146;660;0;MAN
2017-05-29;16873;16802;71;0;MPS
2017-05-29;1;1;0;0;WAN
2017-05-30;63996;63457;539;0;DPS
2017-05-30;10741;10727;14;0;MAN
2017-05-30;13900;13809;91;0;MPS
2017-05-31;59013;57583;1430;0;DPS
2017-05-31;12621;12601;20;0;MAN
2017-05-31;13830;12512;1318;0;MPS
2017-05-31;3;3;0;0;WAN
2017-06-01;61707;60726;981;0;DPS
2017-06-01;13041;12447;594;0;MAN
2017-06-01;15413;14867;546;0;MPS
2017-06-01;3;3;0;0;WAN
2017-06-02;68924;68166;758;0;DPS
2017-06-02;12586;12575;11;0;MAN
2017-06-02;15588;15586;2;0;MPS
2017-06-03;44717;43990;727;0;DPS
2017-06-03;8730;8714;16;0;MAN
2017-06-03;12151;12151;0;0;MPS
2017-06-06;59486;58982;504;0;DPS
2017-06-06;12380;12351;29;0;MAN
2017-06-06;13741;13741;0;0;MPS
2017-06-06;1;1;0;0;WAN
2017-06-07;58025;57289;736;0;DPS
2017-06-07;13939;13780;159;0;MAN
2017-06-07;13803;13803;0;0;MPS
2017-06-07;4;4;0;0;WAN
2017-06-08;74467;73247;1220;0;DPS
2017-06-08;18405;18161;244;0;MAN
2017-06-08;19669;19581;88;0;MPS
2017-06-08;5;5;0;0;WAN
2017-06-09;67190;66396;794;0;DPS
2017-06-09;16006;15825;181;0;MAN
2017-06-09;14712;14710;2;0;MPS
2017-06-09;1;1;0;0;WAN
2017-06-10;36416;35780;636;0;DPS
2017-06-10;3973;1802;2171;0;MAN
2017-06-10;7972;7969;3;0;MPS
2017-06-12;85094;83964;1130;0;DPS
2017-06-12;17751;17167;584;0;MAN
2017-06-12;18582;18582;0;0;MPS
2017-06-12;1;1;0;0;WAN
2017-06-13;68432;67808;624;0;DPS
2017-06-13;14743;13283;1460;0;MAN
2017-06-13;13656;13655;1;0;MPS
2017-06-14;54885;54342;543;0;DPS
2017-06-14;20496;19869;627;0;MAN
2017-06-14;11505;11505;0;0;MPS
2017-06-15;61696;60931;765;0;DPS
2017-06-15;14142;14123;19;0;MAN
2017-06-15;14741;14715;26;0;MPS
2017-06-16;49067;48585;482;0;DPS
2017-06-16;11063;11047;16;0;MAN
2017-06-16;10914;10897;17;0;MPS
2017-06-17;33905;33463;442;0;DPS
2017-06-17;8593;8547;46;0;MAN
2017-06-17;7317;6846;471;0;MPS
2017-06-19;73156;72287;869;0;DPS
2017-06-19;20396;19897;499;0;MAN
2017-06-19;15835;15807;28;0;MPS
2017-06-20;45614;44848;766;0;DPS
2017-06-20;15005;13358;1647;0;MAN
2017-06-20;10133;10037;96;0;MPS
2017-06-20;26;26;0;0;WAN
2017-06-21;54597;53742;855;0;DPS
2017-06-21;11750;11121;629;0;MAN
2017-06-21;11664;11580;84;0;MPS
2017-06-22;62696;61599;1097;0;DPS
2017-06-22;15609;14569;1040;0;MAN
2017-06-22;15070;15065;5;0;MPS
2017-06-22;15;15;0;0;WAN
2017-06-23;48579;48038;541;0;DPS
2017-06-23;10359;10336;23;0;MAN
2017-06-23;10549;10546;3;0;MPS
2017-06-23;1;1;0;0;WAN
2017-06-24;32127;31668;459;0;DPS
2017-06-24;5050;5044;6;0;MAN
2017-06-24;6720;6710;10;0;MPS
2017-06-26;77503;76542;961;0;DPS
2017-06-26;15612;15576;36;0;MAN
2017-06-26;20221;19967;254;0;MPS
2017-06-26;1;1;0;0;WAN
2017-06-27;55840;55003;837;0;DPS
2017-06-27;10582;10441;141;0;MAN
2017-06-27;15029;15029;0;0;MPS
2017-06-27;4;4;0;0;WAN
2017-06-28;59472;58087;1385;0;DPS
2017-06-28;12668;12599;69;0;MAN
2017-06-28;14198;11367;2831;0;MPS
2017-06-28;3;3;0;0;WAN
2017-06-29;62529;61798;731;0;DPS
2017-06-29;14099;13440;659;0;MAN
2017-06-29;16130;15958;172;0;MPS
2017-06-29;3;3;0;0;WAN
2017-06-30;52284;51699;585;0;DPS
2017-06-30;10250;10233;17;0;MAN
2017-06-30;13956;13952;4;0;MPS
2017-06-30;2;2;0;0;WAN
2017-07-01;39549;38910;639;0;DPS
2017-07-01;2737;2426;311;0;MAN
2017-07-01;10020;8620;1400;0;MPS
2017-07-03;76162;75075;1087;0;DPS
2017-07-03;10737;10723;14;0;MAN
2017-07-03;21115;21035;80;0;MPS
2017-07-03;3;3;0;0;WAN
2017-07-04;55805;55176;629;0;DPS
2017-07-04;11816;8663;3153;0;MAN
2017-07-04;16958;16801;157;0;MPS
2017-07-04;6;6;0;0;WAN
2017-07-05;61490;60438;1052;0;DPS
2017-07-05;9468;8233;1235;0;MAN
2017-07-05;16497;16425;72;0;MPS
2017-07-05;6;6;0;0;WAN
2017-07-06;67034;65779;1255;0;DPS
2017-07-06;10900;10872;28;0;MAN
2017-07-06;20785;20777;8;0;MPS
2017-07-06;4;4;0;0;WAN
2017-07-07;47596;47007;589;0;DPS
2017-07-07;6901;6886;15;0;MAN
2017-07-07;13348;13347;1;0;MPS
2017-07-07;1;1;0;0;WAN
2017-07-08;40749;32613;8136;0;DPS
2017-07-08;5062;4919;143;0;MAN
2017-07-08;8792;8732;60;0;MPS
2017-07-08;3;3;0;0;WAN
2017-07-10;75219;74129;1090;0;DPS
2017-07-10;10641;10628;13;0;MAN
2017-07-10;20958;20369;589;0;MPS
2017-07-11;55242;54605;637;0;DPS
2017-07-11;7630;6675;955;0;MAN
2017-07-11;14310;14273;37;0;MPS
2017-07-11;2;2;0;0;WAN
2017-07-12;57451;56304;1147;0;DPS
2017-07-12;7657;7649;8;0;MAN
2017-07-12;12950;12949;1;0;MPS
2017-07-12;1;1;0;0;WAN
2017-07-13;64191;62831;1360;0;DPS
2017-07-13;9379;9367;12;0;MAN
2017-07-13;20324;18673;1651;0;MPS
2017-07-13;15;15;0;0;WAN
2017-07-14;51897;51165;732;0;DPS
2017-07-14;8313;8295;18;0;MAN
2017-07-14;13967;13964;3;0;MPS
2017-07-14;14;14;0;0;WAN
2017-07-15;42585;41942;643;0;DPS
2017-07-15;8975;8965;10;0;MAN
2017-07-15;9276;9188;88;0;MPS
2017-07-17;83936;82950;986;0;DPS
2017-07-17;16787;16770;17;0;MAN
2017-07-17;20256;20204;52;0;MPS
2017-07-17;5;5;0;0;WAN
2017-07-18;55073;54354;719;0;DPS
2017-07-18;10280;8065;2215;0;MAN
2017-07-18;14810;14807;3;0;MPS
2017-07-18;8;6;2;0;WAN
2017-07-19;64530;63341;1189;0;DPS
2017-07-19;8738;8721;17;0;MAN
2017-07-19;15792;15792;0;0;MPS
2017-07-19;1;1;0;0;WAN
2017-07-20;67288;66143;1145;0;DPS
2017-07-20;11637;11062;575;0;MAN
2017-07-20;19651;19411;240;0;MPS
2017-07-20;3;3;0;0;WAN
2017-07-21;54222;53467;755;0;DPS
2017-07-21;8082;8072;10;0;MAN
2017-07-21;14878;14876;2;0;MPS
2017-07-21;1;1;0;0;WAN
2017-07-22;33663;31962;1701;0;DPS
2017-07-22;5321;5222;99;0;MAN
2017-07-22;8343;8238;105;0;MPS
2017-07-24;82614;81213;1401;0;DPS
2017-07-24;13159;13117;42;0;MAN
2017-07-24;22705;22705;0;0;MPS
2017-07-25;57549;56050;1499;0;DPS
2017-07-25;11651;11427;224;0;MAN
2017-07-25;16458;15259;1199;0;MPS
2017-07-26;49495;48568;927;0;DPS
2017-07-26;11188;8887;2301;0;MAN
2017-07-26;13705;13702;3;0;MPS
2017-07-26;3;3;0;0;WAN
2017-07-27;56833;55674;1159;0;DPS
2017-07-27;13123;13108;15;0;MAN
2017-07-27;19451;19427;24;0;MPS
2017-07-27;1;1;0;0;WAN
2017-07-28;48533;47735;798;0;DPS
2017-07-28;8066;8055;11;0;MAN
2017-07-28;14364;14055;309;0;MPS
2017-07-28;2;2;0;0;WAN
2017-07-29;39749;38893;856;0;DPS
2017-07-29;5753;5743;10;0;MAN
2017-07-29;10249;10212;37;0;MPS
2017-07-31;69653;68663;990;0;DPS
2017-07-31;13344;11109;2235;0;MAN
2017-07-31;18707;18707;0;0;MPS
2017-08-01;50732;49981;751;0;DPS
2017-08-01;8599;7377;1222;0;MAN
2017-08-01;15235;13991;1244;0;MPS
2017-08-01;12;11;1;0;WAN
2017-08-02;51823;50751;1072;0;DPS
2017-08-02;8760;7263;1497;0;MAN
2017-08-02;15501;14447;1054;0;MPS
2017-08-02;5;5;0;0;WAN
2017-08-03;60139;58909;1230;0;DPS
2017-08-03;10246;10238;8;0;MAN
2017-08-03;19458;18959;499;0;MPS
2017-08-03;4;4;0;0;WAN
2017-08-04;54763;54141;622;0;DPS
2017-08-04;11427;9078;2349;0;MAN
2017-08-04;15135;14922;213;0;MPS
2017-08-04;2;2;0;0;WAN
2017-08-05;39023;38443;580;0;DPS
2017-08-05;4019;3725;294;0;MAN
2017-08-05;9677;9672;5;0;MPS
2017-08-05;2;2;0;0;WAN
2017-08-07;72790;71529;1261;0;DPS
2017-08-07;9012;8998;14;0;MAN
2017-08-07;22503;21379;1124;0;MPS
2017-08-08;58799;57875;924;0;DPS
2017-08-08;7730;7193;537;0;MAN
2017-08-08;16580;16580;0;0;MPS
2017-08-08;2;2;0;0;WAN
2017-08-09;50663;49845;818;0;DPS
2017-08-09;8327;8313;14;0;MAN
2017-08-09;12026;12026;0;0;MPS
2017-08-09;9;4;5;0;WAN
2017-08-10;58868;57859;1009;0;DPS
2017-08-10;9347;9332;15;0;MAN
2017-08-10;17911;17911;0;0;MPS
2017-08-10;5;5;0;0;WAN
2017-08-11;52586;51544;1042;0;DPS
2017-08-11;8093;8080;13;0;MAN
2017-08-11;14049;13820;229;0;MPS
2017-08-12;36485;35743;742;0;DPS
2017-08-12;5418;5245;173;0;MAN
2017-08-12;9133;9095;38;0;MPS
2017-08-14;62297;61108;1189;0;DPS
2017-08-14;9503;8237;1266;0;MAN
2017-08-14;16197;16197;0;0;MPS
2017-08-15;44790;44040;750;0;DPS
2017-08-15;7809;6161;1648;0;MAN
2017-08-15;11870;11870;0;0;MPS
2017-08-15;6;3;3;0;WAN
2017-08-16;55955;54970;985;0;DPS
2017-08-16;8476;8465;11;0;MAN
2017-08-16;13923;13862;61;0;MPS
2017-08-16;6;6;0;0;WAN
2017-08-17;57508;56382;1126;0;DPS
2017-08-17;9252;9161;91;0;MAN
2017-08-17;16894;16890;4;0;MPS
2017-08-17;8;8;0;0;WAN
2017-08-18;50927;49907;1020;0;DPS
2017-08-18;7499;7009;490;0;MAN
2017-08-18;13545;13545;0;0;MPS
2017-08-18;1;1;0;0;WAN
2017-08-19;41349;40540;809;0;DPS
2017-08-19;5034;4937;97;0;MAN
2017-08-19;9548;9534;14;0;MPS
2017-08-21;74486;72857;1629;0;DPS
2017-08-21;10661;8417;2244;0;MAN
2017-08-21;20082;20082;0;0;MPS
2017-08-21;1;1;0;0;WAN
2017-08-22;56284;54663;1621;0;DPS
2017-08-22;6686;6679;7;0;MAN
2017-08-22;16072;16071;1;0;MPS
2017-08-22;13;10;3;0;WAN
2017-08-23;50741;48952;1789;0;DPS
2017-08-23;7625;7485;140;0;MAN
2017-08-23;13793;13773;20;0;MPS
2017-08-24;60901;59630;1271;0;DPS
2017-08-24;10100;10015;85;0;MAN
2017-08-24;17361;17310;51;0;MPS
2017-08-24;4;4;0;0;WAN
2017-08-25;45951;45020;931;0;DPS
2017-08-25;7666;7649;17;0;MAN
2017-08-25;12740;12723;17;0;MPS
2017-08-25;2;2;0;0;WAN
2017-08-28;62582;61170;1412;0;DPS
2017-08-28;9777;8744;1033;0;MAN
2017-08-28;16965;16944;21;0;MPS
2017-08-28;1;1;0;0;WAN
2017-08-29;51144;50156;988;0;DPS
2017-08-29;8013;7055;958;0;MAN
2017-08-29;13838;13838;0;0;MPS
2017-08-29;16;16;0;0;WAN
2017-08-30;61354;55918;5436;0;DPS
2017-08-30;8042;7990;52;0;MAN
2017-08-30;16471;15006;1465;0;MPS
2017-08-31;59176;58050;1126;0;DPS
2017-08-31;9201;9187;14;0;MAN
2017-08-31;19144;19144;0;0;MPS
2017-08-31;3;3;0;0;WAN
2017-09-01;52944;51892;1052;0;DPS
2017-09-01;8100;8005;95;0;MAN
2017-09-01;15610;15497;113;0;MPS
2017-09-02;43474;42409;1065;0;DPS
2017-09-02;6825;6746;79;0;MAN
2017-09-02;12498;12476;22;0;MPS
2017-09-04;84285;82690;1595;0;DPS
2017-09-04;12351;11217;1134;0;MAN
2017-09-04;23746;23150;596;0;MPS
2017-09-05;63761;62468;1293;0;DPS
2017-09-05;8942;8843;99;0;MAN
2017-09-05;17248;16981;267;0;MPS
2017-09-05;6;6;0;0;WAN
2017-09-06;56623;55415;1208;0;DPS
2017-09-06;17062;17061;1;0;MAN
2017-09-06;15577;15576;1;0;MPS
2017-09-07;62293;61310;983;0;DPS
2017-09-07;8908;8834;74;0;MAN
2017-09-07;19495;19494;1;0;MPS
2017-09-07;4;4;0;0;WAN
2017-09-08;53143;52323;820;0;DPS
2017-09-08;8247;8231;16;0;MAN
2017-09-08;15988;15098;890;0;MPS
2017-09-08;1;1;0;0;WAN
2017-09-09;45024;44331;693;0;DPS
2017-09-09;8816;8813;3;0;MAN
2017-09-09;9960;9959;1;0;MPS
2017-09-11;77601;76419;1182;0;DPS
2017-09-11;14825;14337;488;0;MAN
2017-09-11;18759;18754;5;0;MPS
2017-09-12;48280;46543;1737;0;DPS
2017-09-12;9850;8329;1521;0;MAN
2017-09-12;14431;13101;1330;0;MPS
2017-09-12;6;6;0;0;WAN
2017-09-13;56325;54071;2254;0;DPS
2017-09-13;7060;7053;7;0;MAN
2017-09-13;15443;14485;958;0;MPS
2017-09-13;5;5;0;0;WAN
2017-09-14;62621;60871;1750;0;DPS
2017-09-14;9266;9261;5;0;MAN
2017-09-14;18561;18521;40;0;MPS
2017-09-14;13;13;0;0;WAN
2017-09-15;50441;49202;1239;0;DPS
2017-09-15;6944;6936;8;0;MAN
2017-09-15;14174;14174;0;0;MPS
2017-09-15;1;1;0;0;WAN
2017-09-16;37965;37027;938;0;DPS
2017-09-16;8478;8326;152;0;MAN
2017-09-16;10244;10210;34;0;MPS
2017-09-18;78125;76353;1772;0;DPS
2017-09-18;13870;13721;149;0;MAN
2017-09-18;24113;24077;36;0;MPS
2017-09-18;3;3;0;0;WAN
2017-09-19;59211;57068;2143;0;DPS
2017-09-19;10986;10551;435;0;MAN
2017-09-19;20560;19665;895;0;MPS
2017-09-19;16;16;0;0;WAN
2017-09-20;50184;48906;1278;0;DPS
2017-09-20;11454;8377;3077;0;MAN
2017-09-20;16186;16036;150;0;MPS
2017-09-20;12;12;0;0;WAN
2017-09-21;59796;58495;1301;0;DPS
2017-09-21;10110;10039;71;0;MAN
2017-09-21;20556;20541;15;0;MPS
2017-09-21;3;3;0;0;WAN
2017-09-22;50114;49094;1020;0;DPS
2017-09-22;10994;10984;10;0;MAN
2017-09-22;17904;16474;1430;0;MPS
2017-09-22;1;1;0;0;WAN
2017-09-23;42988;42018;970;0;DPS
2017-09-23;5625;5622;3;0;MAN
2017-09-23;11843;11842;1;0;MPS
2017-09-23;1;1;0;0;WAN
2017-09-25;67078;65871;1207;0;DPS
2017-09-25;9530;9517;13;0;MAN
2017-09-25;20025;20025;0;0;MPS
2017-09-25;2;2;0;0;WAN
2017-09-26;45473;44555;918;0;DPS
2017-09-26;10106;8355;1751;0;MAN
2017-09-26;15668;15310;358;0;MPS
2017-09-26;6;6;0;0;WAN
2017-09-27;54220;52466;1754;0;DPS
2017-09-27;11123;8430;2693;0;MAN
2017-09-27;15363;15342;21;0;MPS
2017-09-27;1;1;0;0;WAN
2017-09-28;52767;51308;1459;0;DPS
2017-09-28;8484;8394;90;0;MAN
2017-09-28;17496;17482;14;0;MPS
2017-09-28;11;11;0;0;WAN
2017-09-29;58086;56757;1329;0;DPS
2017-09-29;10114;10102;12;0;MAN
2017-09-29;18890;18348;542;0;MPS
2017-09-29;1;1;0;0;WAN
2017-09-30;59649;58158;1491;0;DPS
2017-09-30;8201;8191;10;0;MAN
2017-09-30;19276;19276;0;0;MPS
2017-10-02;70931;69430;1501;0;DPS
2017-10-02;10213;9125;1088;0;MAN
2017-10-02;21958;21886;72;0;MPS
2017-10-02;1;1;0;0;WAN
2017-10-03;62936;61092;1844;0;DPS
2017-10-03;9236;9088;148;0;MAN
2017-10-03;18464;17329;1135;0;MPS
2017-10-03;5;5;0;0;WAN
2017-10-04;13833;13833;0;0;MAN
2017-10-05;63056;61618;1438;0;DPS
2017-10-05;13111;11211;1900;0;MAN
2017-10-05;22360;22359;1;0;MPS
2017-10-06;56054;54624;1430;0;DPS
2017-10-06;9406;8974;432;0;MAN
2017-10-06;17477;16751;726;0;MPS
2017-10-07;42762;41376;1386;0;DPS
2017-10-07;9917;9727;190;0;MAN
2017-10-07;11413;11412;1;0;MPS
2017-10-09;78567;76632;1935;0;DPS
2017-10-09;13304;13216;88;0;MAN
2017-10-09;21523;21487;36;0;MPS
2017-10-09;1;1;0;0;WAN
2017-10-10;53965;52428;1537;0;DPS
2017-10-10;17096;15891;1205;0;MAN
2017-10-10;17643;17640;3;0;MPS
2017-10-10;5;5;0;0;WAN
2017-10-11;61586;59819;1767;0;DPS
2017-10-11;18361;17444;917;0;MAN
2017-10-11;19746;19725;21;0;MPS
2017-10-11;8;8;0;0;WAN
2017-10-12;64188;62615;1573;0;DPS
2017-10-12;17859;17849;10;0;MAN
2017-10-12;20050;20030;20;0;MPS
2017-10-12;5;5;0;0;WAN
2017-10-13;49412;48478;934;0;DPS
2017-10-13;10409;10386;23;0;MAN
2017-10-13;17089;17087;2;0;MPS
2017-10-14;35376;34193;1183;0;DPS
2017-10-14;15165;15153;12;0;MAN
2017-10-14;12118;11243;875;0;MPS
2017-10-16;78534;76638;1896;0;DPS
2017-10-16;30227;30007;220;0;MAN
2017-10-16;23310;23308;2;0;MPS
2017-10-17;58642;56055;2587;0;DPS
2017-10-17;20077;19101;976;0;MAN
2017-10-17;16558;16414;144;0;MPS
2017-10-17;5;5;0;0;WAN
2017-10-18;63237;60043;3194;0;DPS
2017-10-18;11191;9735;1456;0;MAN
2017-10-18;19826;16255;3571;0;MPS
2017-10-18;5;5;0;0;WAN
2017-10-19;65906;64136;1770;0;DPS
2017-10-19;15874;14565;1309;0;MAN
2017-10-19;21679;21360;319;0;MPS
2017-10-19;1;1;0;0;WAN
2017-10-20;51683;50316;1367;0;DPS
2017-10-20;8662;8023;639;0;MAN
2017-10-20;16727;16469;258;0;MPS
2017-10-20;1;1;0;0;WAN
2017-10-21;31637;28089;3548;0;DPS
2017-10-21;6698;6672;26;0;MAN
2017-10-21;9531;9483;48;0;MPS
2017-10-21;2;2;0;0;WAN
2017-10-23;66668;64872;1796;0;DPS
2017-10-23;9912;9721;191;0;MAN
2017-10-23;16939;16925;14;0;MPS
2017-10-23;4;4;0;0;WAN
2017-10-24;52540;50201;2339;0;DPS
2017-10-24;14476;14368;108;0;MAN
2017-10-24;13160;12733;427;0;MPS
2017-10-24;23;23;0;0;WAN
2017-10-25;58988;54844;4144;0;DPS
2017-10-25;21840;20113;1727;0;MAN
2017-10-25;15137;14333;804;0;MPS
2017-10-25;15;12;3;0;WAN
2017-10-26;54580;52169;2411;0;DPS
2017-10-26;9850;9836;14;0;MAN
2017-10-26;16053;15735;318;0;MPS
2017-10-26;14;14;0;0;WAN
2017-10-27;50456;49142;1314;0;DPS
2017-10-27;14734;14589;145;0;MAN
2017-10-27;14273;14272;1;0;MPS
2017-10-28;58473;56502;1971;0;DPS
2017-10-28;15675;15502;173;0;MAN
2017-10-28;19445;18680;765;0;MPS
2017-10-30;73617;71979;1638;0;DPS
2017-10-30;13347;13277;70;0;MAN
2017-10-30;20415;20412;3;0;MPS
2017-10-30;2;2;0;0;WAN
2017-10-31;78932;74896;4036;0;DPS
2017-10-31;17147;17137;10;0;MAN
2017-10-31;21358;19895;1463;0;MPS
2017-10-31;4;4;0;0;WAN
2017-11-02;79795;76337;3458;0;DPS
2017-11-02;13814;11190;2624;0;MAN
2017-11-02;22268;22163;105;0;MPS
2017-11-03;71959;70136;1823;0;DPS
2017-11-03;12404;12389;15;0;MAN
2017-11-03;21683;21683;0;0;MPS
2017-11-03;10;10;0;0;WAN
2017-11-04;57442;55712;1730;0;DPS
2017-11-04;9790;9785;5;0;MAN
2017-11-04;13716;13174;542;0;MPS
2017-11-04;1;1;0;0;WAN
2017-11-06;81676;79297;2379;0;DPS
2017-11-06;14500;14213;287;0;MAN
2017-11-06;20792;20742;50;0;MPS
2017-11-06;2;2;0;0;WAN
2017-11-07;64464;63022;1442;0;DPS
2017-11-07;9597;9589;8;0;MAN
2017-11-07;15695;15695;0;0;MPS
2017-11-07;5;5;0;0;WAN
2017-11-08;78818;75963;2855;0;DPS
2017-11-08;10291;10279;12;0;MAN
2017-11-08;20130;16727;3403;0;MPS
2017-11-08;7;7;0;0;WAN
2017-11-09;76207;74093;2114;0;DPS
2017-11-09;11596;11583;13;0;MAN
2017-11-09;20813;20810;3;0;MPS
2017-11-10;58534;57213;1321;0;DPS
2017-11-10;9919;9846;73;0;MAN
2017-11-10;14617;14617;0;0;MPS
2017-11-11;42627;40907;1720;0;DPS
2017-11-11;13003;10885;2118;0;MAN
2017-11-11;10441;10411;30;0;MPS
2017-11-11;1;1;0;0;WAN
2017-11-13;82803;79930;2873;0;DPS
2017-11-13;21442;21430;12;0;MAN
2017-11-13;20708;20403;305;0;MPS
2017-11-13;6;6;0;0;WAN
2017-11-14;66387;64533;1854;0;DPS
2017-11-14;15949;15944;5;0;MAN
2017-11-14;18362;18338;24;0;MPS
2017-11-14;11;11;0;0;WAN
2017-11-15;63566;61149;2417;0;DPS
2017-11-15;10912;8586;2326;0;MAN
2017-11-15;14127;13674;453;0;MPS
2017-11-15;4;4;0;0;WAN
2017-11-16;69517;67858;1659;0;DPS
2017-11-16;13002;10716;2286;0;MAN
2017-11-16;18832;18757;75;0;MPS
2017-11-16;2;2;0;0;WAN
2017-11-17;57824;56383;1441;0;DPS
2017-11-17;12119;12028;91;0;MAN
2017-11-17;14538;14535;3;0;MPS
2017-11-17;1;1;0;0;WAN
2017-11-18;43274;41494;1780;0;DPS
2017-11-18;8000;7990;10;0;MAN
2017-11-18;10501;9800;701;0;MPS
2017-11-20;79520;77664;1856;0;DPS
2017-11-20;12406;12323;83;0;MAN
2017-11-20;19285;18870;415;0;MPS
2017-11-20;2;2;0;0;WAN
2017-11-21;56029;54835;1194;0;DPS
2017-11-21;9709;9136;573;0;MAN
2017-11-21;16443;16436;7;0;MPS
2017-11-21;2;2;0;0;WAN
2017-11-22;66717;65137;1580;0;DPS
2017-11-22;9605;9599;6;0;MAN
2017-11-22;19838;19838;0;0;MPS
2017-11-22;12;12;0;0;WAN
2017-11-23;74092;72658;1434;0;DPS
2017-11-23;11812;10541;1271;0;MAN
2017-11-23;21910;21889;21;0;MPS
2017-11-24;57782;56541;1241;0;DPS
2017-11-24;8288;8278;10;0;MAN
2017-11-24;16001;15998;3;0;MPS
2017-11-24;3;3;0;0;WAN
2017-11-25;53567;51986;1581;0;DPS
2017-11-25;7794;7777;17;0;MAN
2017-11-25;15747;15470;277;0;MPS
2017-11-25;1;1;0;0;WAN
2017-11-27;84117;82523;1594;0;DPS
2017-11-27;14828;13560;1268;0;MAN
2017-11-27;23312;23225;87;0;MPS
2017-11-27;1;1;0;0;WAN
2017-11-28;67881;66230;1651;0;DPS
2017-11-28;16049;13977;2072;0;MAN
2017-11-28;19476;19439;37;0;MPS
2017-11-28;4;3;1;0;WAN
2017-11-29;63549;61925;1624;0;DPS
2017-11-29;11075;11017;58;0;MAN
2017-11-29;16613;16124;489;0;MPS
2017-11-29;5;5;0;0;WAN
2017-11-30;72586;69930;2656;0;DPS
2017-11-30;13057;12986;71;0;MAN
2017-11-30;20185;20119;66;0;MPS
2017-11-30;3;3;0;0;WAN
2017-12-01;66794;65680;1114;0;DPS
2017-12-01;12148;12134;14;0;MAN
2017-12-01;19549;19542;7;0;MPS
2017-12-01;1;1;0;0;WAN
2017-12-02;73075;71827;1248;0;DPS
2017-12-02;11855;10945;910;0;MAN
2017-12-02;20714;20440;274;0;MPS
2017-12-04;72148;71058;1090;0;DPS
2017-12-04;10913;10908;5;0;MAN
2017-12-04;21150;21081;69;0;MPS
2017-12-04;2;2;0;0;WAN
2017-12-05;61584;59427;2157;0;DPS
2017-12-05;15233;13812;1421;0;MAN
2017-12-05;16884;16878;6;0;MPS
2017-12-05;3;3;0;0;WAN
2017-12-06;70180;68729;1451;0;DPS
